scenario_id,date,year,month,season,region,grade,dryer_access_profile,harvest_fresh_kg,moisture_pct_est,fresh_to_dried_conversion_ratio_est,current_fresh_price_lkr_per_kg,current_dried_price_lkr_per_kg,drying_cost_total_lkr,storage_weeks,storage_cost_total_lkr,quality_loss_pct_est,usd_lkr_rate_est,diesel_price_lkr_litre_est,kerosene_price_lkr_litre_est,labour_cost_lkr_day_est,production_supply_index_est,global_export_demand_index_est
SCN-012638,1/16/2023,2023,1,main_harvest,Matale,LLG2,average_shared_dryer,861.1,72.4,4.43,536.27,4045.08,160851.2,3,27775.28,1.353651393,323.66,321.37,333.92,2141.77,115.71,88.93
SCN-012639,1/16/2023,2023,1,main_harvest,Matale,LB,average_shared_dryer,42.3,65.1,4,556.22,3190.08,11047.2,4,1473.51,3.255368986,323.66,321.37,333.92,2141.77,115.71,88.93
SCN-012640,1/16/2023,2023,1,main_harvest,Matale,LB,low_cost_owned_dryer,1094.8,74.1,4.31,548.52,3190.08,167671.46,3,34062.22,5.456798607,323.66,321.37,333.92,2141.77,115.71,88.93
SCN-012641,1/16/2023,2023,1,main_harvest,Nuwara Eliya,LG,average_shared_dryer,120.1,66,3.72,722.08,5270.74,46305.06,4,5315,3.800307483,323.66,321.37,333.92,2141.77,115.71,88.93
SCN-012642,1/16/2023,2023,1,main_harvest,Nuwara Eliya,LG,average_shared_dryer,438.3,58.9,3.7,557.96,5270.74,117828.71,6,38033.08,1.794897236,323.66,321.37,333.92,2141.77,115.71,88.93
SCN-012643,1/16/2023,2023,1,main_harvest,Nuwara Eliya,LLG1,high_cost_rented_dryer,302.9,61.3,3.7,751.31,4994.19,152575,3,6807.12,5.921971455,323.66,321.37,333.92,2141.77,115.71,88.93
SCN-012644,1/16/2023,2023,1,main_harvest,Nuwara Eliya,LLG1,average_shared_dryer,258,64.8,3.75,1006.15,4994.19,70726.36,8,23186.4,2.556066257,323.66,321.37,333.92,2141.77,115.71,88.93
SCN-012645,1/16/2023,2023,1,main_harvest,Nuwara Eliya,LLG2,low_cost_owned_dryer,235.8,63.9,4.15,480.34,4101.55,35693.92,3,5260.17,0.870764475,323.66,321.37,333.92,2141.77,115.71,88.93
SCN-012646,1/16/2023,2023,1,main_harvest,Nuwara Eliya,LLG2,average_shared_dryer,557.8,62.8,4.07,664.63,4101.55,130879.46,5,40407.11,3.331838171,323.66,321.37,333.92,2141.77,115.71,88.93
SCN-012647,1/16/2023,2023,1,main_harvest,Nuwara Eliya,LB,average_shared_dryer,188,68.8,4.38,510.3,3499.02,48687.54,4,4824.36,4.201620715,323.66,321.37,333.92,2141.77,115.71,88.93
SCN-012648,1/16/2023,2023,1,main_harvest,Nuwara Eliya,LB,average_shared_dryer,108,71.8,4.41,605.62,3499.02,29576.98,4,2851.67,2.997595511,323.66,321.37,333.92,2141.77,115.71,88.93
SCN-012649,1/16/2023,2023,1,main_harvest,Badulla,LG,low_cost_owned_dryer,342.8,74.5,4.78,764.37,5486.79,50610.09,8,26747.96,3.834342341,323.66,321.37,333.92,2141.77,115.71,88.93
SCN-012650,1/16/2023,2023,1,main_harvest,Badulla,LG,average_shared_dryer,92.7,69.2,4.55,637.49,5486.79,22004.82,6,5497.6,2.882045863,323.66,321.37,333.92,2141.77,115.71,88.93
SCN-012651,1/16/2023,2023,1,main_harvest,Badulla,LLG1,average_shared_dryer,129.4,76.1,4.28,682.43,4540.2,33053.36,6,10257.19,0.993748829,323.66,321.37,333.92,2141.77,115.71,88.93
SCN-012652,1/16/2023,2023,1,main_harvest,Badulla,LLG1,average_shared_dryer,169.9,68.5,3.81,876.2,4540.2,48916.71,3,6335.51,1.61427129,323.66,321.37,333.92,2141.77,115.71,88.93
SCN-012653,1/16/2023,2023,1,main_harvest,Badulla,LLG2,high_cost_rented_dryer,987.8,70.3,4.25,618.86,3696.61,297693.63,4,39854.09,4.583957265,323.66,321.37,333.92,2141.77,115.71,88.93
SCN-012654,1/16/2023,2023,1,main_harvest,Badulla,LLG2,average_shared_dryer,1032.1,71.6,4.02,507.11,3696.61,291242.59,4,50812,2.483492807,323.66,321.37,333.92,2141.77,115.71,88.93
SCN-012655,1/16/2023,2023,1,main_harvest,Badulla,LB,average_shared_dryer,478,61.8,4.17,410.68,3141.38,113139.6,3,15030.7,1.939318618,323.66,321.37,333.92,2141.77,115.71,88.93
SCN-012656,1/16/2023,2023,1,main_harvest,Badulla,LB,high_cost_rented_dryer,433.6,76,4.85,398.57,3141.38,130964.5,2,9095.27,3.068347735,323.66,321.37,333.92,2141.77,115.71,88.93
SCN-012657,1/16/2023,2023,1,main_harvest,Ratnapura,LG,average_shared_dryer,223,69.8,4.24,697.33,4989.3,60718.58,3,7225.35,6.822120579,323.66,321.37,333.92,2141.77,115.71,88.93
SCN-012658,1/16/2023,2023,1,main_harvest,Ratnapura,LG,high_cost_rented_dryer,50.9,64.5,3.94,677.61,4989.3,22397.21,8,5423.81,1.25154434,323.66,321.37,333.92,2141.77,115.71,88.93
SCN-012659,1/16/2023,2023,1,main_harvest,Ratnapura,LLG1,low_cost_owned_dryer,244.6,62.5,3.88,609.25,4244.18,52603.47,8,16865.36,2.942139757,323.66,321.37,333.92,2141.77,115.71,88.93
SCN-012660,1/16/2023,2023,1,main_harvest,Ratnapura,LLG1,average_shared_dryer,318.6,71.2,4.36,836.82,4244.18,90871.38,5,16320.27,3.905895289,323.66,321.37,333.92,2141.77,115.71,88.93
SCN-012661,1/16/2023,2023,1,main_harvest,Ratnapura,LLG2,average_shared_dryer,221.8,71.8,4.28,513.37,3451.16,61657.97,8,10072.09,0.2,323.66,321.37,333.92,2141.77,115.71,88.93
SCN-012662,1/16/2023,2023,1,main_harvest,Ratnapura,LLG2,average_shared_dryer,32.7,71.7,4.32,515.47,3451.16,10410.88,8,2882.64,2.744937113,323.66,321.37,333.92,2141.77,115.71,88.93
SCN-012663,1/16/2023,2023,1,main_harvest,Ratnapura,LB,low_cost_owned_dryer,81.5,67.1,4.1,404.95,3069.57,16688.01,4,4857.87,0.996658656,323.66,321.37,333.92,2141.77,115.71,88.93
SCN-012664,1/16/2023,2023,1,main_harvest,Ratnapura,LB,low_cost_owned_dryer,309.3,65.3,3.96,336.02,3069.57,52691.54,2,6138.22,0.870875598,323.66,321.37,333.92,2141.77,115.71,88.93
SCN-012665,1/16/2023,2023,1,main_harvest,Kegalle,LG,average_shared_dryer,187.9,66.1,4.11,604.73,5147.21,48152.08,2,4293.89,4.838887251,323.66,321.37,333.92,2141.77,115.71,88.93
SCN-012666,1/16/2023,2023,1,main_harvest,Kegalle,LG,high_cost_rented_dryer,248.2,56.8,3.73,688.35,5147.21,95041.75,6,21876.54,1.233298032,323.66,321.37,333.92,2141.77,115.71,88.93
SCN-012667,1/16/2023,2023,1,main_harvest,Kegalle,LLG1,average_shared_dryer,95.1,66,4.24,666.29,4479.03,29009.5,5,5781.42,1.707968827,323.66,321.37,333.92,2141.77,115.71,88.93
SCN-012668,1/16/2023,2023,1,main_harvest,Kegalle,LLG1,low_cost_owned_dryer,469.7,69,4.22,447.98,4479.03,69870.51,2,7920.36,2.403967399,323.66,321.37,333.92,2141.77,115.71,88.93
SCN-012669,1/16/2023,2023,1,main_harvest,Kegalle,LLG2,high_cost_rented_dryer,724.5,74.4,4.36,560.63,3988.65,205159.71,3,29476.64,1.018036328,323.66,321.37,333.92,2141.77,115.71,88.93
SCN-012670,1/16/2023,2023,1,main_harvest,Kegalle,LLG2,average_shared_dryer,342.1,65.8,4.03,606.55,3988.65,96640.58,2,7594.12,2.826111647,323.66,321.37,333.92,2141.77,115.71,88.93
SCN-012671,1/16/2023,2023,1,main_harvest,Kegalle,LB,low_cost_owned_dryer,166.5,71.3,4.23,510.05,3231.38,28137.82,8,16747.79,0.2,323.66,321.37,333.92,2141.77,115.71,88.93
SCN-012672,1/16/2023,2023,1,main_harvest,Kegalle,LB,average_shared_dryer,127.8,69,4.09,462.84,3231.38,41396.1,6,9948.82,3.596855492,323.66,321.37,333.92,2141.77,115.71,88.93
SCN-012673,1/23/2023,2023,1,main_harvest,Kandy,LG,low_cost_owned_dryer,233.8,61,3.7,652.84,5114.38,48456.71,4,12021.58,2.865769338,321.94,320.94,330.8,2183.77,124.23,91.15
SCN-012674,1/23/2023,2023,1,main_harvest,Kandy,LG,low_cost_owned_dryer,160.5,68,4.05,710.82,5114.38,26321.32,5,5305.14,0.284636389,321.94,320.94,330.8,2183.77,124.23,91.15
SCN-012675,1/23/2023,2023,1,main_harvest,Kandy,LLG1,average_shared_dryer,81.3,64.7,4.45,669.95,4937.81,23660.62,4,2478.18,1.238725387,321.94,320.94,330.8,2183.77,124.23,91.15
SCN-012676,1/23/2023,2023,1,main_harvest,Kandy,LLG1,average_shared_dryer,305.2,64.2,4.32,573.67,4937.81,77384.79,2,5166.77,1.075878656,321.94,320.94,330.8,2183.77,124.23,91.15
SCN-012677,1/23/2023,2023,1,main_harvest,Kandy,LLG2,average_shared_dryer,518.1,63.7,4.07,453.86,4148.77,110467.73,3,16409.55,1.24825026,321.94,320.94,330.8,2183.77,124.23,91.15
SCN-012678,1/23/2023,2023,1,main_harvest,Kandy,LLG2,average_shared_dryer,269.4,66.3,4.02,496.02,4148.77,73222.58,5,11226.56,0.2,321.94,320.94,330.8,2183.77,124.23,91.15
SCN-012679,1/23/2023,2023,1,main_harvest,Kandy,LB,low_cost_owned_dryer,295.4,68,4.26,504.49,3600.46,57870.4,5,14158.57,3.65740753,321.94,320.94,330.8,2183.77,124.23,91.15
SCN-012680,1/23/2023,2023,1,main_harvest,Kandy,LB,low_cost_owned_dryer,129.8,59.4,3.94,537.56,3600.46,26424.9,3,2422.6,2.789990017,321.94,320.94,330.8,2183.77,124.23,91.15
SCN-012681,1/23/2023,2023,1,main_harvest,Matale,LG,low_cost_owned_dryer,158.5,71.6,4.09,844.28,5250.57,32249.36,6,6765.45,2.798406289,321.94,320.94,330.8,2183.77,124.23,91.15
SCN-012682,1/23/2023,2023,1,main_harvest,Matale,LG,high_cost_rented_dryer,160.3,68.5,3.86,726.16,5250.57,71319.88,8,9887.97,1.455537488,321.94,320.94,330.8,2183.77,124.23,91.15
SCN-012683,1/23/2023,2023,1,main_harvest,Matale,LLG1,average_shared_dryer,591.4,66.2,3.92,820.54,4821.18,160232.84,5,27848.58,0.2,321.94,320.94,330.8,2183.77,124.23,91.15
SCN-012684,1/23/2023,2023,1,main_harvest,Matale,LLG1,high_cost_rented_dryer,75.8,69.4,4.16,834.18,4821.18,25680.67,8,6391.39,0.572757203,321.94,320.94,330.8,2183.77,124.23,91.15
SCN-012685,1/23/2023,2023,1,main_harvest,Matale,LLG2,low_cost_owned_dryer,381.5,79.7,4.64,548.13,4266.54,72152.61,8,40093.21,3.454730379,321.94,320.94,330.8,2183.77,124.23,91.15
SCN-012686,1/23/2023,2023,1,main_harvest,Matale,LLG2,average_shared_dryer,207.1,64.5,4.11,730.05,4266.54,45236.99,3,3777.12,3.632154682,321.94,320.94,330.8,2183.77,124.23,91.15
SCN-012687,1/23/2023,2023,1,main_harvest,Matale,LB,high_cost_rented_dryer,248.4,78.3,4.93,382.5,3320.83,84331.68,4,4892.65,5.417939128,321.94,320.94,330.8,2183.77,124.23,91.15
SCN-012688,1/23/2023,2023,1,main_harvest,Matale,LB,average_shared_dryer,1219.5,70.1,4.35,516.83,3320.83,233373.7,4,34682.79,0.422113615,321.94,320.94,330.8,2183.77,124.23,91.15
SCN-012689,1/23/2023,2023,1,main_harvest,Nuwara Eliya,LG,average_shared_dryer,304.1,62.3,3.96,782.37,5396.9,94220.85,2,8566.7,2.099451003,321.94,320.94,330.8,2183.77,124.23,91.15
SCN-012690,1/23/2023,2023,1,main_harvest,Nuwara Eliya,LG,high_cost_rented_dryer,470.8,64.7,4.14,936.47,5396.9,156263.29,2,8791.2,0.2,321.94,320.94,330.8,2183.77,124.23,91.15
SCN-012691,1/23/2023,2023,1,main_harvest,Nuwara Eliya,LLG1,average_shared_dryer,196.5,65.1,3.79,737.47,5102.24,51214.03,2,3547.01,2.016298015,321.94,320.94,330.8,2183.77,124.23,91.15
SCN-012692,1/23/2023,2023,1,main_harvest,Nuwara Eliya,LLG1,low_cost_owned_dryer,114.2,62.8,3.88,841.56,5102.24,30024.06,3,2621.6,4.237821925,321.94,320.94,330.8,2183.77,124.23,91.15
SCN-012693,1/23/2023,2023,1,main_harvest,Nuwara Eliya,LLG2,low_cost_owned_dryer,875.4,74.6,4.49,593.4,4421.19,156117.31,4,17785.11,0.692359237,321.94,320.94,330.8,2183.77,124.23,91.15
SCN-012694,1/23/2023,2023,1,main_harvest,Nuwara Eliya,LLG2,low_cost_owned_dryer,148,68.1,4.19,537.35,4421.19,33818.46,4,5011.81,0.801285282,321.94,320.94,330.8,2183.77,124.23,91.15
SCN-012695,1/23/2023,2023,1,main_harvest,Nuwara Eliya,LB,high_cost_rented_dryer,215.4,59.2,3.7,486.47,3714.37,104123.76,5,9565.47,1.976684273,321.94,320.94,330.8,2183.77,124.23,91.15
SCN-012696,1/23/2023,2023,1,main_harvest,Nuwara Eliya,LB,high_cost_rented_dryer,330,58.6,3.7,587.71,3714.37,151817.82,3,10487.14,5.037621095,321.94,320.94,330.8,2183.77,124.23,91.15
SCN-012697,1/23/2023,2023,1,main_harvest,Badulla,LG,average_shared_dryer,135.7,66.6,3.7,618.09,5386.12,38515.04,3,3422.91,3.603482177,321.94,320.94,330.8,2183.77,124.23,91.15
SCN-012698,1/23/2023,2023,1,main_harvest,Badulla,LG,average_shared_dryer,303.3,70.8,3.89,846.54,5386.12,98732.19,2,4520.64,2.863450684,321.94,320.94,330.8,2183.77,124.23,91.15
SCN-012699,1/23/2023,2023,1,main_harvest,Badulla,LLG1,average_shared_dryer,53.3,72.1,4.46,483.64,4647.25,14319.29,8,3511.42,2.489420017,321.94,320.94,330.8,2183.77,124.23,91.15
SCN-012700,1/23/2023,2023,1,main_harvest,Badulla,LLG1,high_cost_rented_dryer,1253.6,68.8,4.33,547.68,4647.25,407494.46,8,83937.61,2.908982533,321.94,320.94,330.8,2183.77,124.23,91.15
SCN-012701,1/23/2023,2023,1,main_harvest,Badulla,LLG2,high_cost_rented_dryer,147.7,68.3,3.91,529.26,3706.43,55117.23,3,6271.33,4.304754138,321.94,320.94,330.8,2183.77,124.23,91.15
SCN-012702,1/23/2023,2023,1,main_harvest,Badulla,LLG2,average_shared_dryer,298.8,61.8,3.7,575.11,3706.43,80030.76,2,10007.69,2.351592085,321.94,320.94,330.8,2183.77,124.23,91.15
SCN-012703,1/23/2023,2023,1,main_harvest,Badulla,LB,average_shared_dryer,934.6,70.9,4.61,457.34,3146.73,158544.87,5,32109.61,3.665844096,321.94,320.94,330.8,2183.77,124.23,91.15
SCN-012704,1/23/2023,2023,1,main_harvest,Badulla,LB,average_shared_dryer,616.5,68.3,4.49,300.21,3146.73,123868.47,8,62846.73,3.488826845,321.94,320.94,330.8,2183.77,124.23,91.15
SCN-012705,1/23/2023,2023,1,main_harvest,Ratnapura,LG,average_shared_dryer,513.7,69.6,4.29,641.7,4694.67,142205.57,6,31631.1,1.80484366,321.94,320.94,330.8,2183.77,124.23,91.15
SCN-012706,1/23/2023,2023,1,main_harvest,Ratnapura,LG,low_cost_owned_dryer,260.1,68.5,4.25,751.4,4694.67,47351.59,5,17351.55,0.2,321.94,320.94,330.8,2183.77,124.23,91.15
SCN-012707,1/23/2023,2023,1,main_harvest,Ratnapura,LLG1,low_cost_owned_dryer,81.6,77.7,4.65,783.19,4299.42,14702.24,6,3137.36,1.865436232,321.94,320.94,330.8,2183.77,124.23,91.15
SCN-012708,1/23/2023,2023,1,main_harvest,Ratnapura,LLG1,low_cost_owned_dryer,432.5,62.4,3.9,894.89,4299.42,68712.9,8,20402.42,0.2,321.94,320.94,330.8,2183.77,124.23,91.15
SCN-012709,1/23/2023,2023,1,main_harvest,Ratnapura,LLG2,average_shared_dryer,344.3,66.1,4.17,531.25,3803.96,67856.69,2,5311.75,5.417790009,321.94,320.94,330.8,2183.77,124.23,91.15
SCN-012710,1/23/2023,2023,1,main_harvest,Ratnapura,LLG2,average_shared_dryer,287,63.4,4.02,426.03,3803.96,65940.59,5,22260.8,1.028850531,321.94,320.94,330.8,2183.77,124.23,91.15
SCN-012711,1/23/2023,2023,1,main_harvest,Ratnapura,LB,average_shared_dryer,519.4,64.2,3.92,586.81,2992.31,124011.05,3,19987.49,3.789515246,321.94,320.94,330.8,2183.77,124.23,91.15
SCN-012712,1/23/2023,2023,1,main_harvest,Ratnapura,LB,average_shared_dryer,114.2,64.6,3.91,696.11,2992.31,36599.88,5,4904.32,1.49656835,321.94,320.94,330.8,2183.77,124.23,91.15
SCN-012713,1/23/2023,2023,1,main_harvest,Kegalle,LG,high_cost_rented_dryer,269.2,70.7,3.91,708.4,4828.07,89441.8,2,4874.33,3.429576113,321.94,320.94,330.8,2183.77,124.23,91.15
SCN-012714,1/23/2023,2023,1,main_harvest,Kegalle,LG,low_cost_owned_dryer,146.3,67.7,3.99,978.15,4828.07,31770.01,3,4583.63,2.134335728,321.94,320.94,330.8,2183.77,124.23,91.15
SCN-012715,1/23/2023,2023,1,main_harvest,Kegalle,LLG1,average_shared_dryer,166.3,61.2,3.7,648.04,4730.39,53229.72,4,7272.5,1.883542368,321.94,320.94,330.8,2183.77,124.23,91.15
SCN-012716,1/23/2023,2023,1,main_harvest,Kegalle,LLG1,low_cost_owned_dryer,661.2,58.5,3.7,712.49,4730.39,144929.74,8,80068.06,0.2,321.94,320.94,330.8,2183.77,124.23,91.15
SCN-012717,1/23/2023,2023,1,main_harvest,Kegalle,LLG2,average_shared_dryer,247.4,67.4,4.2,389.64,4003.79,62300.66,8,20974.73,0.2,321.94,320.94,330.8,2183.77,124.23,91.15
SCN-012718,1/23/2023,2023,1,main_harvest,Kegalle,LLG2,high_cost_rented_dryer,99.4,69.2,4.36,437.23,4003.79,33888.93,3,4272.22,5.350943898,321.94,320.94,330.8,2183.77,124.23,91.15
SCN-012719,1/23/2023,2023,1,main_harvest,Kegalle,LB,average_shared_dryer,177.4,73.9,4.44,446.58,3120.42,47292.02,3,4989.59,1.182025237,321.94,320.94,330.8,2183.77,124.23,91.15
SCN-012720,1/23/2023,2023,1,main_harvest,Kegalle,LB,average_shared_dryer,1294.1,63.8,4.17,458.82,3120.42,350200.15,5,57830.69,0.861562327,321.94,320.94,330.8,2183.77,124.23,91.15
SCN-012721,1/30/2023,2023,1,main_harvest,Kandy,LG,average_shared_dryer,329.5,73.3,4.47,629,5314.5,85559.53,3,9609.36,2.272776907,323.37,318.24,334.45,2228.5,120.21,94.02
SCN-012722,1/30/2023,2023,1,main_harvest,Kandy,LG,average_shared_dryer,465.9,74,4.55,844.33,5314.5,130807.13,3,9269.35,1.03857267,323.37,318.24,334.45,2228.5,120.21,94.02
SCN-012723,1/30/2023,2023,1,main_harvest,Kandy,LLG1,high_cost_rented_dryer,155.6,64.3,3.95,745.34,5259.69,76955.89,6,12284.73,2.397684812,323.37,318.24,334.45,2228.5,120.21,94.02
SCN-012724,1/30/2023,2023,1,main_harvest,Kandy,LLG1,high_cost_rented_dryer,308.2,73.7,4.43,636.87,5259.69,93849.37,4,14733.81,2.44958184,323.37,318.24,334.45,2228.5,120.21,94.02
SCN-012725,1/30/2023,2023,1,main_harvest,Kandy,LLG2,average_shared_dryer,267.2,69.3,4.07,746.92,4407.99,72161.24,5,14842.2,3.007314678,323.37,318.24,334.45,2228.5,120.21,94.02
SCN-012726,1/30/2023,2023,1,main_harvest,Kandy,LLG2,average_shared_dryer,246.4,71.2,4.31,547.76,4407.99,62424.39,2,5427.97,3.635014246,323.37,318.24,334.45,2228.5,120.21,94.02
SCN-012727,1/30/2023,2023,1,main_harvest,Kandy,LB,average_shared_dryer,98.1,70.7,4.12,605.36,3404.65,22371.16,2,2598.38,0.2,323.37,318.24,334.45,2228.5,120.21,94.02
SCN-012728,1/30/2023,2023,1,main_harvest,Kandy,LB,average_shared_dryer,299.4,59.6,3.7,380,3404.65,85210.73,6,26173.44,1.613032596,323.37,318.24,334.45,2228.5,120.21,94.02
SCN-012729,1/30/2023,2023,1,main_harvest,Matale,LG,average_shared_dryer,128.1,68.2,4.14,857.09,5859.1,47171.61,6,9982.59,1.993053121,323.37,318.24,334.45,2228.5,120.21,94.02
SCN-012730,1/30/2023,2023,1,main_harvest,Matale,LG,high_cost_rented_dryer,345.7,76.1,4.55,1164.62,5859.1,143442.63,5,19121.56,4.083888664,323.37,318.24,334.45,2228.5,120.21,94.02
SCN-012731,1/30/2023,2023,1,main_harvest,Matale,LLG1,average_shared_dryer,158.5,65.4,3.83,818.29,4895.08,46713.02,5,5060.65,0.2,323.37,318.24,334.45,2228.5,120.21,94.02
SCN-012732,1/30/2023,2023,1,main_harvest,Matale,LLG1,average_shared_dryer,902.3,67.9,3.94,656.67,4895.08,220929.41,6,69101.56,1.708864056,323.37,318.24,334.45,2228.5,120.21,94.02
SCN-012733,1/30/2023,2023,1,main_harvest,Matale,LLG2,high_cost_rented_dryer,208.5,69.7,4.22,804.15,4282.96,90769.93,6,8287.23,1.901354163,323.37,318.24,334.45,2228.5,120.21,94.02
SCN-012734,1/30/2023,2023,1,main_harvest,Matale,LLG2,average_shared_dryer,148.9,70.4,4.28,651.06,4282.96,43899.04,4,5863.63,1.037344427,323.37,318.24,334.45,2228.5,120.21,94.02
SCN-012735,1/30/2023,2023,1,main_harvest,Matale,LB,average_shared_dryer,268.6,71,3.9,579.35,3461.4,82244.66,5,8408.57,1.254139677,323.37,318.24,334.45,2228.5,120.21,94.02
SCN-012736,1/30/2023,2023,1,main_harvest,Matale,LB,low_cost_owned_dryer,189.2,65.8,3.76,420.58,3461.4,49108.19,3,5368.56,2.171211536,323.37,318.24,334.45,2228.5,120.21,94.02
SCN-012737,1/30/2023,2023,1,main_harvest,Nuwara Eliya,LG,average_shared_dryer,930.8,71.1,4.07,716.79,5965.73,258617.43,6,54624.18,2.360821268,323.37,318.24,334.45,2228.5,120.21,94.02
SCN-012738,1/30/2023,2023,1,main_harvest,Nuwara Eliya,LG,average_shared_dryer,435.6,60.5,3.7,977.67,5965.73,126290.76,5,14207.2,4.072300711,323.37,318.24,334.45,2228.5,120.21,94.02
SCN-012739,1/30/2023,2023,1,main_harvest,Nuwara Eliya,LLG1,low_cost_owned_dryer,274.2,68.3,3.78,559.56,5082.17,58049.98,8,22183.58,3.401031901,323.37,318.24,334.45,2228.5,120.21,94.02
SCN-012740,1/30/2023,2023,1,main_harvest,Nuwara Eliya,LLG1,average_shared_dryer,172.2,63.7,3.7,925.37,5082.17,53131.13,4,8051.56,0.904467951,323.37,318.24,334.45,2228.5,120.21,94.02
SCN-012741,1/30/2023,2023,1,main_harvest,Nuwara Eliya,LLG2,average_shared_dryer,70.7,64.8,4.16,614.59,4534.2,23272.69,3,1844.65,5.14631266,323.37,318.24,334.45,2228.5,120.21,94.02
SCN-012742,1/30/2023,2023,1,main_harvest,Nuwara Eliya,LLG2,average_shared_dryer,159.5,66.2,4.24,570.1,4534.2,55834.2,8,16232.06,1.486254419,323.37,318.24,334.45,2228.5,120.21,94.02
SCN-012743,1/30/2023,2023,1,main_harvest,Nuwara Eliya,LB,low_cost_owned_dryer,149.3,66.3,4.3,588.09,3804.65,29787.38,3,2700.41,0.2,323.37,318.24,334.45,2228.5,120.21,94.02
SCN-012744,1/30/2023,2023,1,main_harvest,Nuwara Eliya,LB,average_shared_dryer,543.7,63.5,4,509.97,3804.65,142793.66,5,30830.3,0.851915706,323.37,318.24,334.45,2228.5,120.21,94.02
SCN-012745,1/30/2023,2023,1,main_harvest,Badulla,LG,low_cost_owned_dryer,38.1,75.6,4.5,801.12,5564.59,9869.64,3,1538.87,2.014026127,323.37,318.24,334.45,2228.5,120.21,94.02
SCN-012746,1/30/2023,2023,1,main_harvest,Badulla,LG,average_shared_dryer,254.6,68.7,4.26,946.65,5564.59,73182.72,4,12360.18,3.385183503,323.37,318.24,334.45,2228.5,120.21,94.02
SCN-012747,1/30/2023,2023,1,main_harvest,Badulla,LLG1,low_cost_owned_dryer,402.5,69.6,4.36,498.11,4513.75,72703.36,5,11197.8,0.692375595,323.37,318.24,334.45,2228.5,120.21,94.02
SCN-012748,1/30/2023,2023,1,main_harvest,Badulla,LLG1,high_cost_rented_dryer,136.4,62.3,4.12,759.19,4513.75,54505.87,5,9336.48,3.93397909,323.37,318.24,334.45,2228.5,120.21,94.02
SCN-012749,1/30/2023,2023,1,main_harvest,Badulla,LLG2,average_shared_dryer,115.3,70.5,4.37,665.86,4057.67,23925.2,3,2221.61,2.845045919,323.37,318.24,334.45,2228.5,120.21,94.02
SCN-012750,1/30/2023,2023,1,main_harvest,Badulla,LLG2,low_cost_owned_dryer,83.2,67.9,4.2,399.95,4057.67,15726.57,8,4148.46,1.842349974,323.37,318.24,334.45,2228.5,120.21,94.02
SCN-012751,1/30/2023,2023,1,main_harvest,Badulla,LB,average_shared_dryer,815,63.3,4.05,424.21,3172.33,163097.38,3,30887.72,1.156915926,323.37,318.24,334.45,2228.5,120.21,94.02
SCN-012752,1/30/2023,2023,1,main_harvest,Badulla,LB,high_cost_rented_dryer,31,64.9,4.06,334.49,3172.33,11019.59,3,577.5,3.227823821,323.37,318.24,334.45,2228.5,120.21,94.02
SCN-012753,1/30/2023,2023,1,main_harvest,Ratnapura,LG,high_cost_rented_dryer,269.2,64.2,3.78,432.25,4915.98,95314.53,8,28051.31,4.269257274,323.37,318.24,334.45,2228.5,120.21,94.02
SCN-012754,1/30/2023,2023,1,main_harvest,Ratnapura,LG,average_shared_dryer,497,69,4.12,743.13,4915.98,104488.19,4,29950.82,0.432917684,323.37,318.24,334.45,2228.5,120.21,94.02
SCN-012755,1/30/2023,2023,1,main_harvest,Ratnapura,LLG1,average_shared_dryer,274.4,63.6,4.12,649.03,4352,72850.9,2,7895.87,1.081739739,323.37,318.24,334.45,2228.5,120.21,94.02
SCN-012756,1/30/2023,2023,1,main_harvest,Ratnapura,LLG1,average_shared_dryer,30,64.2,4.05,618.52,4352,10672.13,2,540.59,2.171864927,323.37,318.24,334.45,2228.5,120.21,94.02
SCN-012757,1/30/2023,2023,1,main_harvest,Ratnapura,LLG2,low_cost_owned_dryer,328.1,62.9,3.94,393.83,3744.26,46842.36,5,21705.55,3.142310717,323.37,318.24,334.45,2228.5,120.21,94.02
SCN-012758,1/30/2023,2023,1,main_harvest,Ratnapura,LLG2,low_cost_owned_dryer,82,74.9,4.49,555,3744.26,17216.05,5,4549.23,1.78673225,323.37,318.24,334.45,2228.5,120.21,94.02
SCN-012759,1/30/2023,2023,1,main_harvest,Ratnapura,LB,average_shared_dryer,192,73.1,4.41,396.3,3119.64,46161.99,2,3515.66,1.876998426,323.37,318.24,334.45,2228.5,120.21,94.02
SCN-012760,1/30/2023,2023,1,main_harvest,Ratnapura,LB,low_cost_owned_dryer,255.5,60.9,3.82,290.46,3119.64,45979.96,4,13488.33,1.344106629,323.37,318.24,334.45,2228.5,120.21,94.02
SCN-012761,1/30/2023,2023,1,main_harvest,Kegalle,LG,low_cost_owned_dryer,67.2,66.6,3.84,870.31,5152.68,15013.66,8,8324.08,1.681695826,323.37,318.24,334.45,2228.5,120.21,94.02
SCN-012762,1/30/2023,2023,1,main_harvest,Kegalle,LG,average_shared_dryer,165.1,61,3.75,548.28,5152.68,46083.91,4,10714.93,1.801391383,323.37,318.24,334.45,2228.5,120.21,94.02
SCN-012763,1/30/2023,2023,1,main_harvest,Kegalle,LLG1,average_shared_dryer,172.9,69.6,4.14,828.69,4489.14,47043.16,8,17324.32,3.02514191,323.37,318.24,334.45,2228.5,120.21,94.02
