date,year,month,week_of_year,quarter,season,region,production_zone,altitude_m,grade,grade_description,dried_price_lkr_per_kg,fresh_price_lkr_per_kg_est,usd_lkr_rate_est,diesel_price_lkr_litre_est,kerosene_price_lkr_litre_est,labour_cost_lkr_day_est,electricity_price_lkr_kwh_est,rainfall_mm_est,temperature_c_est,humidity_pct_est,production_supply_index_est,global_export_demand_index_est,fuel_drying_cost_lkr_per_dried_kg_est,labour_drying_cost_lkr_per_dried_kg_est,electricity_drying_cost_lkr_per_dried_kg_est,barn_rental_lkr_per_dried_kg_est,packaging_transport_lkr_per_dried_kg_est,total_drying_cost_lkr_per_dried_kg_est,fresh_to_dried_conversion_ratio_est,data_source_class
6/5/2023,2023,6,23,2,off_season_tight_supply,Matale,Central highland,650,LG,Lanka Green / premium green pods,8661.47,1310.18,314.65,315.55,297.59,2297.31,46.05,234.1,24.7,72.4,87.51,96.36,350.16,134.13,144.5,98.47,99.22,826.48,3.85,source_calibrated_synthetic
6/5/2023,2023,6,23,2,off_season_tight_supply,Matale,Central highland,650,LLG1,Lanka Light Green grade 1,7127.63,1135.32,314.65,315.55,297.59,2297.31,46.05,234.1,24.7,72.4,87.51,96.36,315.08,151.95,91.9,127.85,165.67,852.45,3.85,source_calibrated_synthetic
6/5/2023,2023,6,23,2,off_season_tight_supply,Matale,Central highland,650,LLG2,Lanka Light Green grade 2,6023.14,914.28,314.65,315.55,297.59,2297.31,46.05,234.1,24.7,72.4,87.51,96.36,325.28,119.44,108.84,87.2,139.38,780.14,4.01,source_calibrated_synthetic
6/5/2023,2023,6,23,2,off_season_tight_supply,Matale,Central highland,650,LB,Lower/brown grade,5344.87,714.59,314.65,315.55,297.59,2297.31,46.05,234.1,24.7,72.4,87.51,96.36,297.85,143.72,142.94,123.35,109.36,817.22,3.85,source_calibrated_synthetic
6/5/2023,2023,6,23,2,off_season_tight_supply,Nuwara Eliya,Central highland,1200,LG,Lanka Green / premium green pods,8980.35,1067.82,314.65,315.55,297.59,2297.31,46.05,270.1,22.7,73.1,87.51,96.36,315.81,145.54,75.55,135,161.25,833.15,4.53,source_calibrated_synthetic
6/5/2023,2023,6,23,2,off_season_tight_supply,Nuwara Eliya,Central highland,1200,LLG1,Lanka Light Green grade 1,7882.38,989.31,314.65,315.55,297.59,2297.31,46.05,270.1,22.7,73.1,87.51,96.36,333.4,134.63,100.06,97.97,140.46,806.52,4.4,source_calibrated_synthetic
6/5/2023,2023,6,23,2,off_season_tight_supply,Nuwara Eliya,Central highland,1200,LLG2,Lanka Light Green grade 2,6802.18,900.96,314.65,315.55,297.59,2297.31,46.05,270.1,22.7,73.1,87.51,96.36,295.37,153.88,134.78,96.2,114.06,794.29,4.22,source_calibrated_synthetic
6/5/2023,2023,6,23,2,off_season_tight_supply,Nuwara Eliya,Central highland,1200,LB,Lower/brown grade,4863.29,678.5,314.65,315.55,297.59,2297.31,46.05,270.1,22.7,73.1,87.51,96.36,287.52,113.94,97.28,102.38,113.43,714.55,4.11,source_calibrated_synthetic
6/5/2023,2023,6,23,2,off_season_tight_supply,Badulla,Uva highland,750,LG,Lanka Green / premium green pods,7721.83,1049.7,314.65,315.55,297.59,2297.31,46.05,98.6,25.4,77.3,87.51,96.36,352.12,140.56,71.65,114.81,156.61,835.75,4.3,source_calibrated_synthetic
6/5/2023,2023,6,23,2,off_season_tight_supply,Badulla,Uva highland,750,LLG1,Lanka Light Green grade 1,6749.2,961.26,314.65,315.55,297.59,2297.31,46.05,98.6,25.4,77.3,87.51,96.36,300.97,153.4,73.44,93.01,149.56,770.38,3.9,source_calibrated_synthetic
6/5/2023,2023,6,23,2,off_season_tight_supply,Badulla,Uva highland,750,LLG2,Lanka Light Green grade 2,6362.75,856.39,314.65,315.55,297.59,2297.31,46.05,98.6,25.4,77.3,87.51,96.36,325.7,107.12,120.85,88.38,169.44,811.49,4.11,source_calibrated_synthetic
6/5/2023,2023,6,23,2,off_season_tight_supply,Badulla,Uva highland,750,LB,Lower/brown grade,5191.86,611.7,314.65,315.55,297.59,2297.31,46.05,98.6,25.4,77.3,87.51,96.36,354.51,163.73,123.53,120.16,104.99,866.92,4.3,source_calibrated_synthetic
6/5/2023,2023,6,23,2,off_season_tight_supply,Ratnapura,Sabaragamuwa wet zone,450,LG,Lanka Green / premium green pods,7201.04,1088.57,314.65,315.55,297.59,2297.31,46.05,259.9,24.9,74.3,87.51,96.36,330.54,119.22,73.31,79.42,132.41,734.9,4.1,source_calibrated_synthetic
6/5/2023,2023,6,23,2,off_season_tight_supply,Ratnapura,Sabaragamuwa wet zone,450,LLG1,Lanka Light Green grade 1,6664.17,930.39,314.65,315.55,297.59,2297.31,46.05,259.9,24.9,74.3,87.51,96.36,315.07,122.22,139.08,53.17,114.43,743.97,4.07,source_calibrated_synthetic
6/5/2023,2023,6,23,2,off_season_tight_supply,Ratnapura,Sabaragamuwa wet zone,450,LLG2,Lanka Light Green grade 2,5955.15,707.56,314.65,315.55,297.59,2297.31,46.05,259.9,24.9,74.3,87.51,96.36,308.2,120.98,96.22,89.32,141.39,756.11,4.17,source_calibrated_synthetic
6/5/2023,2023,6,23,2,off_season_tight_supply,Ratnapura,Sabaragamuwa wet zone,450,LB,Lower/brown grade,4561.84,565.25,314.65,315.55,297.59,2297.31,46.05,259.9,24.9,74.3,87.51,96.36,298.28,118.19,153.55,55.99,106.18,732.19,3.96,source_calibrated_synthetic
6/5/2023,2023,6,23,2,off_season_tight_supply,Kegalle,Sabaragamuwa wet zone,500,LG,Lanka Green / premium green pods,7407.68,1153.71,314.65,315.55,297.59,2297.31,46.05,261.6,26.5,73.4,87.51,96.36,308.43,158.48,142.3,101.66,164.8,875.67,3.9,source_calibrated_synthetic
6/5/2023,2023,6,23,2,off_season_tight_supply,Kegalle,Sabaragamuwa wet zone,500,LLG1,Lanka Light Green grade 1,6693.79,899.27,314.65,315.55,297.59,2297.31,46.05,261.6,26.5,73.4,87.51,96.36,306.33,134.27,138.05,121.44,159.64,859.73,4.43,source_calibrated_synthetic
6/5/2023,2023,6,23,2,off_season_tight_supply,Kegalle,Sabaragamuwa wet zone,500,LLG2,Lanka Light Green grade 2,6133.42,916.88,314.65,315.55,297.59,2297.31,46.05,261.6,26.5,73.4,87.51,96.36,285.35,107.82,83.55,102.64,141.7,721.06,4.15,source_calibrated_synthetic
6/5/2023,2023,6,23,2,off_season_tight_supply,Kegalle,Sabaragamuwa wet zone,500,LB,Lower/brown grade,4642.13,699.72,314.65,315.55,297.59,2297.31,46.05,261.6,26.5,73.4,87.51,96.36,319.19,128.87,101.73,126.59,172.17,848.55,4.01,source_calibrated_synthetic
6/12/2023,2023,6,24,2,off_season_tight_supply,Kandy,Central highland,900,LG,Lanka Green / premium green pods,8475.93,1154.3,315,318.13,296.22,2334.79,43.81,198,23.8,79.7,83.49,96.16,304.07,114.92,71.41,76.9,173.75,741.05,4.26,source_calibrated_synthetic
6/12/2023,2023,6,24,2,off_season_tight_supply,Kandy,Central highland,900,LLG1,Lanka Light Green grade 1,7447.03,965.03,315,318.13,296.22,2334.79,43.81,198,23.8,79.7,83.49,96.16,308.39,110.34,91.58,71.58,135.69,717.58,4.28,source_calibrated_synthetic
6/12/2023,2023,6,24,2,off_season_tight_supply,Kandy,Central highland,900,LLG2,Lanka Light Green grade 2,6618.05,981.01,315,318.13,296.22,2334.79,43.81,198,23.8,79.7,83.49,96.16,353.32,133.98,112.61,78.77,134.13,812.81,4.32,source_calibrated_synthetic
6/12/2023,2023,6,24,2,off_season_tight_supply,Kandy,Central highland,900,LB,Lower/brown grade,5614.2,674.29,315,318.13,296.22,2334.79,43.81,198,23.8,79.7,83.49,96.16,333.46,130,79.9,113.71,168.12,825.19,4.12,source_calibrated_synthetic
6/12/2023,2023,6,24,2,off_season_tight_supply,Matale,Central highland,650,LG,Lanka Green / premium green pods,7875.6,1164.3,315,318.13,296.22,2334.79,43.81,230.7,24.8,73.1,83.49,96.16,297.99,106.67,144.35,76.56,155.95,781.52,4.16,source_calibrated_synthetic
6/12/2023,2023,6,24,2,off_season_tight_supply,Matale,Central highland,650,LLG1,Lanka Light Green grade 1,7585.32,1031.03,315,318.13,296.22,2334.79,43.81,230.7,24.8,73.1,83.49,96.16,326.86,125.16,131.1,62.69,123.06,768.87,4.5,source_calibrated_synthetic
6/12/2023,2023,6,24,2,off_season_tight_supply,Matale,Central highland,650,LLG2,Lanka Light Green grade 2,6484.05,826.17,315,318.13,296.22,2334.79,43.81,230.7,24.8,73.1,83.49,96.16,296.57,126.35,89.88,97.31,143.16,753.27,3.93,source_calibrated_synthetic
6/12/2023,2023,6,24,2,off_season_tight_supply,Matale,Central highland,650,LB,Lower/brown grade,4990.31,651.28,315,318.13,296.22,2334.79,43.81,230.7,24.8,73.1,83.49,96.16,359.42,147.2,92.98,102.86,176.04,878.5,4.36,source_calibrated_synthetic
6/12/2023,2023,6,24,2,off_season_tight_supply,Nuwara Eliya,Central highland,1200,LG,Lanka Green / premium green pods,8291.63,1046.98,315,318.13,296.22,2334.79,43.81,247.8,22.1,72.6,83.49,96.16,325.08,150.29,108.48,132.44,109.79,826.08,4.53,source_calibrated_synthetic
6/12/2023,2023,6,24,2,off_season_tight_supply,Nuwara Eliya,Central highland,1200,LLG1,Lanka Light Green grade 1,7653.71,1091.19,315,318.13,296.22,2334.79,43.81,247.8,22.1,72.6,83.49,96.16,352.46,133.46,98.87,60.01,107.39,752.19,4.22,source_calibrated_synthetic
6/12/2023,2023,6,24,2,off_season_tight_supply,Nuwara Eliya,Central highland,1200,LLG2,Lanka Light Green grade 2,6796.92,913.7,315,318.13,296.22,2334.79,43.81,247.8,22.1,72.6,83.49,96.16,313.05,137.86,116.07,127.07,143.54,837.59,4,source_calibrated_synthetic
6/12/2023,2023,6,24,2,off_season_tight_supply,Nuwara Eliya,Central highland,1200,LB,Lower/brown grade,5419.6,632.82,315,318.13,296.22,2334.79,43.81,247.8,22.1,72.6,83.49,96.16,307.32,109.48,83.49,123.59,113.51,737.39,4.61,source_calibrated_synthetic
6/12/2023,2023,6,24,2,off_season_tight_supply,Badulla,Uva highland,750,LG,Lanka Green / premium green pods,7817.1,1139.8,315,318.13,296.22,2334.79,43.81,182.1,24.7,77.9,83.49,96.16,316.56,125.34,142.47,58.14,124.79,767.3,4.08,source_calibrated_synthetic
6/12/2023,2023,6,24,2,off_season_tight_supply,Badulla,Uva highland,750,LLG1,Lanka Light Green grade 1,7043.08,1068.04,315,318.13,296.22,2334.79,43.81,182.1,24.7,77.9,83.49,96.16,323.53,114.99,120.25,110.79,126.58,796.14,3.85,source_calibrated_synthetic
6/12/2023,2023,6,24,2,off_season_tight_supply,Badulla,Uva highland,750,LLG2,Lanka Light Green grade 2,6119.73,871.45,315,318.13,296.22,2334.79,43.81,182.1,24.7,77.9,83.49,96.16,328.16,119.39,95.41,57.93,182.32,783.21,4.12,source_calibrated_synthetic
6/12/2023,2023,6,24,2,off_season_tight_supply,Badulla,Uva highland,750,LB,Lower/brown grade,4981.58,731.07,315,318.13,296.22,2334.79,43.81,182.1,24.7,77.9,83.49,96.16,290.98,122.89,81.69,111.41,116.14,723.11,4.11,source_calibrated_synthetic
6/12/2023,2023,6,24,2,off_season_tight_supply,Ratnapura,Sabaragamuwa wet zone,450,LG,Lanka Green / premium green pods,7202.72,982.63,315,318.13,296.22,2334.79,43.81,270.7,26.1,84.6,83.49,96.16,324.81,113.06,78.58,92.35,123.12,731.92,4.04,source_calibrated_synthetic
6/12/2023,2023,6,24,2,off_season_tight_supply,Ratnapura,Sabaragamuwa wet zone,450,LLG1,Lanka Light Green grade 1,6788.45,1009.58,315,318.13,296.22,2334.79,43.81,270.7,26.1,84.6,83.49,96.16,309.27,136.34,71.98,57.7,164.79,740.08,3.95,source_calibrated_synthetic
6/12/2023,2023,6,24,2,off_season_tight_supply,Ratnapura,Sabaragamuwa wet zone,450,LLG2,Lanka Light Green grade 2,5551.61,746.27,315,318.13,296.22,2334.79,43.81,270.7,26.1,84.6,83.49,96.16,296.55,151.49,119.43,94.83,112.02,774.32,4.3,source_calibrated_synthetic
6/12/2023,2023,6,24,2,off_season_tight_supply,Ratnapura,Sabaragamuwa wet zone,450,LB,Lower/brown grade,4453.23,651.02,315,318.13,296.22,2334.79,43.81,270.7,26.1,84.6,83.49,96.16,319.6,124.56,110.67,51.21,98.5,704.54,4.3,source_calibrated_synthetic
6/12/2023,2023,6,24,2,off_season_tight_supply,Kegalle,Sabaragamuwa wet zone,500,LG,Lanka Green / premium green pods,7436.62,916.28,315,318.13,296.22,2334.79,43.81,233.3,25.4,72.5,83.49,96.16,294.07,154.15,75.25,104.34,110.63,738.44,4.44,source_calibrated_synthetic
6/12/2023,2023,6,24,2,off_season_tight_supply,Kegalle,Sabaragamuwa wet zone,500,LLG1,Lanka Light Green grade 1,6507.09,881.74,315,318.13,296.22,2334.79,43.81,233.3,25.4,72.5,83.49,96.16,307.25,131.95,79.6,75.17,120.17,714.14,4.01,source_calibrated_synthetic
6/12/2023,2023,6,24,2,off_season_tight_supply,Kegalle,Sabaragamuwa wet zone,500,LLG2,Lanka Light Green grade 2,5794.23,893.43,315,318.13,296.22,2334.79,43.81,233.3,25.4,72.5,83.49,96.16,330.03,154.13,148.29,126.03,161.61,920.09,4.03,source_calibrated_synthetic
6/12/2023,2023,6,24,2,off_season_tight_supply,Kegalle,Sabaragamuwa wet zone,500,LB,Lower/brown grade,4876.4,701.39,315,318.13,296.22,2334.79,43.81,233.3,25.4,72.5,83.49,96.16,322.76,151.85,97.61,64.7,120.5,757.42,3.92,source_calibrated_synthetic
6/19/2023,2023,6,25,2,off_season_tight_supply,Kandy,Central highland,900,LG,Lanka Green / premium green pods,9026.81,1209.51,315.76,316.83,294.12,2310.97,44.08,233.7,23.2,82.3,78.2,95.59,321.61,134.9,66.81,71.56,101.38,696.26,4.29,source_calibrated_synthetic
6/19/2023,2023,6,25,2,off_season_tight_supply,Kandy,Central highland,900,LLG1,Lanka Light Green grade 1,7329.83,829.47,315.76,316.83,294.12,2310.97,44.08,233.7,23.2,82.3,78.2,95.59,300.24,129.51,80.89,55.67,130.52,696.83,4.42,source_calibrated_synthetic
6/19/2023,2023,6,25,2,off_season_tight_supply,Kandy,Central highland,900,LLG2,Lanka Light Green grade 2,6544.25,850.07,315.76,316.83,294.12,2310.97,44.08,233.7,23.2,82.3,78.2,95.59,328.1,122.46,132.52,73.08,104.75,760.91,4.13,source_calibrated_synthetic
6/19/2023,2023,6,25,2,off_season_tight_supply,Kandy,Central highland,900,LB,Lower/brown grade,5409.68,713.65,315.76,316.83,294.12,2310.97,44.08,233.7,23.2,82.3,78.2,95.59,284.62,116.41,69.07,120.57,109.15,699.82,4.2,source_calibrated_synthetic
6/19/2023,2023,6,25,2,off_season_tight_supply,Matale,Central highland,650,LG,Lanka Green / premium green pods,8621.28,1315.5,315.76,316.83,294.12,2310.97,44.08,249.6,25.5,74.2,78.2,95.59,349.51,139.23,79.78,72.31,139.88,780.71,4.02,source_calibrated_synthetic
6/19/2023,2023,6,25,2,off_season_tight_supply,Matale,Central highland,650,LLG1,Lanka Light Green grade 1,7647.45,1006.03,315.76,316.83,294.12,2310.97,44.08,249.6,25.5,74.2,78.2,95.59,322.59,162.15,133.78,51.33,175.13,844.98,3.95,source_calibrated_synthetic
6/19/2023,2023,6,25,2,off_season_tight_supply,Matale,Central highland,650,LLG2,Lanka Light Green grade 2,6613.63,824.16,315.76,316.83,294.12,2310.97,44.08,249.6,25.5,74.2,78.2,95.59,329.96,107.6,88.54,118.08,159.83,804.01,4.03,source_calibrated_synthetic
6/19/2023,2023,6,25,2,off_season_tight_supply,Matale,Central highland,650,LB,Lower/brown grade,5185.94,632.49,315.76,316.83,294.12,2310.97,44.08,249.6,25.5,74.2,78.2,95.59,316.21,123.3,105.88,131.18,116.65,793.22,4.49,source_calibrated_synthetic
6/19/2023,2023,6,25,2,off_season_tight_supply,Nuwara Eliya,Central highland,1200,LG,Lanka Green / premium green pods,8921.88,1143.73,315.76,316.83,294.12,2310.97,44.08,240.6,21.9,79.4,78.2,95.59,313.06,163.71,96.07,96.87,136.53,806.24,4.3,source_calibrated_synthetic
6/19/2023,2023,6,25,2,off_season_tight_supply,Nuwara Eliya,Central highland,1200,LLG1,Lanka Light Green grade 1,8220.5,1270.93,315.76,316.83,294.12,2310.97,44.08,240.6,21.9,79.4,78.2,95.59,286.24,143.61,145.49,98.03,154.58,827.95,4.07,source_calibrated_synthetic
6/19/2023,2023,6,25,2,off_season_tight_supply,Nuwara Eliya,Central highland,1200,LLG2,Lanka Light Green grade 2,6649.01,896.54,315.76,316.83,294.12,2310.97,44.08,240.6,21.9,79.4,78.2,95.59,308.79,157.68,89.46,109.57,169.38,834.88,4.22,source_calibrated_synthetic
6/19/2023,2023,6,25,2,off_season_tight_supply,Nuwara Eliya,Central highland,1200,LB,Lower/brown grade,5868.28,857.37,315.76,316.83,294.12,2310.97,44.08,240.6,21.9,79.4,78.2,95.59,345.57,156.92,141.22,121.51,165.15,930.37,3.91,source_calibrated_synthetic
6/19/2023,2023,6,25,2,off_season_tight_supply,Badulla,Uva highland,750,LG,Lanka Green / premium green pods,7656.11,972.75,315.76,316.83,294.12,2310.97,44.08,167.8,24,69.1,78.2,95.59,288.52,144.79,136.15,104.36,132.67,806.49,4.59,source_calibrated_synthetic
6/19/2023,2023,6,25,2,off_season_tight_supply,Badulla,Uva highland,750,LLG1,Lanka Light Green grade 1,7097.85,969.1,315.76,316.83,294.12,2310.97,44.08,167.8,24,69.1,78.2,95.59,340.76,115.37,69.76,96.48,161.08,783.45,4.26,source_calibrated_synthetic
6/19/2023,2023,6,25,2,off_season_tight_supply,Badulla,Uva highland,750,LLG2,Lanka Light Green grade 2,6055.06,801.2,315.76,316.83,294.12,2310.97,44.08,167.8,24,69.1,78.2,95.59,317.44,156.25,123.51,77.54,162.08,836.82,4.38,source_calibrated_synthetic
6/19/2023,2023,6,25,2,off_season_tight_supply,Badulla,Uva highland,750,LB,Lower/brown grade,5365.36,689.75,315.76,316.83,294.12,2310.97,44.08,167.8,24,69.1,78.2,95.59,298.46,117.92,84.96,59.14,117.5,677.98,4.13,source_calibrated_synthetic
6/19/2023,2023,6,25,2,off_season_tight_supply,Ratnapura,Sabaragamuwa wet zone,450,LG,Lanka Green / premium green pods,7507.41,1056.53,315.76,316.83,294.12,2310.97,44.08,262.4,25.7,74.3,78.2,95.59,311.54,131.21,122.55,104.13,135.3,804.73,4.21,source_calibrated_synthetic
6/19/2023,2023,6,25,2,off_season_tight_supply,Ratnapura,Sabaragamuwa wet zone,450,LLG1,Lanka Light Green grade 1,6370.77,840.67,315.76,316.83,294.12,2310.97,44.08,262.4,25.7,74.3,78.2,95.59,340.81,112.44,106.33,87.42,160.84,807.84,4.33,source_calibrated_synthetic
6/19/2023,2023,6,25,2,off_season_tight_supply,Ratnapura,Sabaragamuwa wet zone,450,LLG2,Lanka Light Green grade 2,5898.55,830.74,315.76,316.83,294.12,2310.97,44.08,262.4,25.7,74.3,78.2,95.59,305.74,115.16,96.13,91.32,98.64,706.99,4.28,source_calibrated_synthetic
6/19/2023,2023,6,25,2,off_season_tight_supply,Ratnapura,Sabaragamuwa wet zone,450,LB,Lower/brown grade,4757.8,663.25,315.76,316.83,294.12,2310.97,44.08,262.4,25.7,74.3,78.2,95.59,364.26,149.47,128.5,72.89,110.07,825.19,4.48,source_calibrated_synthetic
6/19/2023,2023,6,25,2,off_season_tight_supply,Kegalle,Sabaragamuwa wet zone,500,LG,Lanka Green / premium green pods,7906.18,1243.16,315.76,316.83,294.12,2310.97,44.08,220.3,26.3,72.4,78.2,95.59,339.42,140.77,136.62,113.03,112.56,842.4,3.93,source_calibrated_synthetic
6/19/2023,2023,6,25,2,off_season_tight_supply,Kegalle,Sabaragamuwa wet zone,500,LLG1,Lanka Light Green grade 1,7187.11,1049.17,315.76,316.83,294.12,2310.97,44.08,220.3,26.3,72.4,78.2,95.59,278.26,144.28,110.55,53.61,174.9,761.6,3.96,source_calibrated_synthetic
6/19/2023,2023,6,25,2,off_season_tight_supply,Kegalle,Sabaragamuwa wet zone,500,LLG2,Lanka Light Green grade 2,5711.8,783.93,315.76,316.83,294.12,2310.97,44.08,220.3,26.3,72.4,78.2,95.59,316.72,131.63,91.09,96.5,124.97,760.91,4.18,source_calibrated_synthetic
6/19/2023,2023,6,25,2,off_season_tight_supply,Kegalle,Sabaragamuwa wet zone,500,LB,Lower/brown grade,4697.3,652.78,315.76,316.83,294.12,2310.97,44.08,220.3,26.3,72.4,78.2,95.59,320.12,112.03,131.62,94.5,147.22,805.49,4.05,source_calibrated_synthetic
6/26/2023,2023,6,26,2,off_season_tight_supply,Kandy,Central highland,900,LG,Lanka Green / premium green pods,9355.25,1338.49,313.45,319.03,297.66,2299.04,43.65,206.6,23.8,78,75.9,96.94,352.93,152.13,82.65,110.21,145.17,843.09,3.87,source_calibrated_synthetic
6/26/2023,2023,6,26,2,off_season_tight_supply,Kandy,Central highland,900,LLG1,Lanka Light Green grade 1,8502.29,1133.62,313.45,319.03,297.66,2299.04,43.65,206.6,23.8,78,75.9,96.94,365.3,134.89,73.45,64.24,135.51,773.39,4.09,source_calibrated_synthetic
6/26/2023,2023,6,26,2,off_season_tight_supply,Kandy,Central highland,900,LLG2,Lanka Light Green grade 2,6536.31,850.9,313.45,319.03,297.66,2299.04,43.65,206.6,23.8,78,75.9,96.94,348.2,127.81,152.11,132.75,114.73,875.6,4.2,source_calibrated_synthetic
6/26/2023,2023,6,26,2,off_season_tight_supply,Kandy,Central highland,900,LB,Lower/brown grade,5387.81,671.94,313.45,319.03,297.66,2299.04,43.65,206.6,23.8,78,75.9,96.94,299.83,121.28,71.57,60.67,129.5,682.85,4.33,source_calibrated_synthetic
6/26/2023,2023,6,26,2,off_season_tight_supply,Matale,Central highland,650,LG,Lanka Green / premium green pods,8961.73,1075.76,313.45,319.03,297.66,2299.04,43.65,206.7,25.4,78.7,75.9,96.94,292.14,115.53,70.86,55.17,123.06,656.76,4.19,source_calibrated_synthetic
6/26/2023,2023,6,26,2,off_season_tight_supply,Matale,Central highland,650,LLG1,Lanka Light Green grade 1,7763.96,1140.62,313.45,319.03,297.66,2299.04,43.65,206.7,25.4,78.7,75.9,96.94,332.97,109.51,66.3,97.92,147.75,754.45,4.09,source_calibrated_synthetic
6/26/2023,2023,6,26,2,off_season_tight_supply,Matale,Central highland,650,LLG2,Lanka Light Green grade 2,6588.94,812.24,313.45,319.03,297.66,2299.04,43.65,206.7,25.4,78.7,75.9,96.94,286.23,123.69,74.05,73.17,103.96,661.1,4.44,source_calibrated_synthetic
6/26/2023,2023,6,26,2,off_season_tight_supply,Matale,Central highland,650,LB,Lower/brown grade,5457.32,702.35,313.45,319.03,297.66,2299.04,43.65,206.7,25.4,78.7,75.9,96.94,302.87,143.2,88.57,89.24,175.56,799.44,4.28,source_calibrated_synthetic
6/26/2023,2023,6,26,2,off_season_tight_supply,Nuwara Eliya,Central highland,1200,LG,Lanka Green / premium green pods,8920.06,1294.63,313.45,319.03,297.66,2299.04,43.65,292.7,21.8,71.8,75.9,96.94,367.06,155.04,108.29,83.72,142.27,856.38,4.21,source_calibrated_synthetic
6/26/2023,2023,6,26,2,off_season_tight_supply,Nuwara Eliya,Central highland,1200,LLG1,Lanka Light Green grade 1,7663.54,1205.68,313.45,319.03,297.66,2299.04,43.65,292.7,21.8,71.8,75.9,96.94,311.02,104.86,105.57,119.41,140.96,781.82,3.86,source_calibrated_synthetic
6/26/2023,2023,6,26,2,off_season_tight_supply,Nuwara Eliya,Central highland,1200,LLG2,Lanka Light Green grade 2,6395.77,823.77,313.45,319.03,297.66,2299.04,43.65,292.7,21.8,71.8,75.9,96.94,330.49,147.29,123.33,97.61,171.26,869.98,4.12,source_calibrated_synthetic
6/26/2023,2023,6,26,2,off_season_tight_supply,Nuwara Eliya,Central highland,1200,LB,Lower/brown grade,5686.05,665.78,313.45,319.03,297.66,2299.04,43.65,292.7,21.8,71.8,75.9,96.94,294.81,133.8,109.23,58.12,123.57,719.53,4.39,source_calibrated_synthetic
6/26/2023,2023,6,26,2,off_season_tight_supply,Badulla,Uva highland,750,LG,Lanka Green / premium green pods,8029.87,1106.97,313.45,319.03,297.66,2299.04,43.65,151.7,25.4,70.7,75.9,96.94,363.93,152.83,103.25,74.19,164.91,859.11,4.1,source_calibrated_synthetic
6/26/2023,2023,6,26,2,off_season_tight_supply,Badulla,Uva highland,750,LLG1,Lanka Light Green grade 1,7287.35,1055.38,313.45,319.03,297.66,2299.04,43.65,151.7,25.4,70.7,75.9,96.94,355.98,160.96,119.45,51.33,118.71,806.43,4.34,source_calibrated_synthetic
6/26/2023,2023,6,26,2,off_season_tight_supply,Badulla,Uva highland,750,LLG2,Lanka Light Green grade 2,6144.57,776.64,313.45,319.03,297.66,2299.04,43.65,151.7,25.4,70.7,75.9,96.94,315.37,144.75,97.36,98.48,149.34,805.3,4.53,source_calibrated_synthetic
6/26/2023,2023,6,26,2,off_season_tight_supply,Badulla,Uva highland,750,LB,Lower/brown grade,4917.75,583.04,313.45,319.03,297.66,2299.04,43.65,151.7,25.4,70.7,75.9,96.94,325.89,117.46,132.8,90.99,110.31,777.45,4.06,source_calibrated_synthetic
